npcMode,id,name,특징설명,hullTypeId,captainId,homeSystemId,maxHp,maxShield,armor,attackBonus,damageDiceCount,damageDiceSides,damageDiceBonus,maxMoveSpeedPxPerMs,accelPxPerMs2,maxTurnRateRadPerMs,turnAccelRadPerMs2,detectRangeScale,laserCooldownJitterMinMs,laserCooldownJitterMaxMs,missileCooldownJitterMinMs,missileCooldownJitterMaxMs,salvoStepMinMs,salvoStepMaxMs,engageStartDelayMinMs,engageStartDelayMaxMs,laserWeaponId,missileWeaponId,closeRangeWeaponId,auxWeaponId,infoLineSuffix,arcTrafficDwellRadPerSec,arcTrafficPhaseDurationMul,arcTrafficPlanetDwellSecMin,arcTrafficPlanetDwellSecMax,portraitImageAssetKey,topViewImageAssetKey,tradePortListed,strStat,dexStat,sizeClass,expReward,combatLevel,size,proficiencyMultiplier,capitalShipArchetype,name_en
general,npc_arc_seed_ship_minerva,세라 호송급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_minerva,minerva,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_new_eden,탈로 ARC급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_new_eden,new_eden,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_nightfall,비온 호송급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_nightfall,nightfall,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_omega_station,게일 ARC급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_omega_station,omega_station,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_perseus,노바 호송급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_perseus,perseus,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_shadow_nexus,리안 ARC급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_shadow_nexus,shadow_nexus,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_sirius,소라 호송급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_sirius,sirius,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_solar_port,테온 ARC급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_solar_port,solar_port,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_titan_gate,윈드 호송급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_titan_gate,titan_gate,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_vega_outpost,제로 ARC급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_vega_outpost,vega_outpost,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
